233.8620000000 16.2810000000
234.0460000000 16.3220000000
234.2290000000 16.3630000000
234.4120000000 16.4030000000
234.5960000000 16.4440000000
234.7800000000 16.4840000000
234.9640000000 16.5230000000
235.1480000000 16.5630000000
235.3320000000 16.6020000000
235.5160000000 16.6420000000
235.7000000000 16.6800000000
235.8850000000 16.7190000000
236.0690000000 16.7580000000
236.2540000000 16.7960000000
236.4390000000 16.8340000000
236.6240000000 16.8710000000
236.8090000000 16.9090000000
236.9940000000 16.9460000000
237.1790000000 16.9830000000
237.3640000000 17.0200000000
237.5500000000 17.0560000000
237.7350000000 17.0930000000
237.9210000000 17.1290000000
238.1070000000 17.1640000000
238.2920000000 17.2000000000
238.4780000000 17.2350000000
238.6640000000 17.2700000000
238.8500000000 17.3050000000
239.0370000000 17.3400000000
239.2230000000 17.3740000000
239.4090000000 17.4080000000
239.5960000000 17.4420000000
239.7830000000 17.4760000000
239.9690000000 17.5090000000
240.1560000000 17.5420000000
240.3430000000 17.5750000000
240.5300000000 17.6080000000
240.7170000000 17.6400000000
240.9040000000 17.6720000000
241.0910000000 17.7040000000
241.2790000000 17.7360000000
241.4660000000 17.7680000000
241.6540000000 17.7990000000
241.8420000000 17.8300000000
242.0290000000 17.8600000000
242.2170000000 17.8910000000
242.4050000000 17.9210000000
242.5930000000 17.9510000000
242.7810000000 17.9810000000
242.9690000000 18.0100000000
243.1580000000 18.0390000000
243.3460000000 18.0680000000
243.5340000000 18.0970000000
243.7230000000 18.1260000000
243.9110000000 18.1540000000
244.1000000000 18.1820000000
244.2890000000 18.2100000000
244.4780000000 18.2370000000
244.6670000000 18.2640000000
244.8560000000 18.2910000000
245.0450000000 18.3180000000
245.2340000000 18.3440000000
245.4230000000 18.3710000000
245.6120000000 18.3970000000
245.8020000000 18.4220000000
245.9910000000 18.4480000000
246.1810000000 18.4730000000
246.3700000000 18.4980000000
246.5600000000 18.5230000000
246.7500000000 18.5470000000
246.9400000000 18.5720000000
247.1300000000 18.5960000000
247.3190000000 18.6190000000
247.5100000000 18.6430000000
247.7000000000 18.6660000000
247.8900000000 18.6890000000
248.0800000000 18.7120000000
248.2700000000 18.7340000000
248.4610000000 18.7570000000
248.6510000000 18.7790000000
248.8420000000 18.8000000000
249.0320000000 18.8220000000
249.2230000000 18.8430000000
249.4140000000 18.8640000000
249.6040000000 18.8850000000
249.7950000000 18.9050000000
249.9860000000 18.9250000000
250.1770000000 18.9450000000
250.3680000000 18.9650000000
250.5590000000 18.9840000000
250.7500000000 19.0040000000
250.9410000000 19.0230000000
251.1330000000 19.0410000000
251.3240000000 19.0600000000
251.5150000000 19.0780000000
251.7070000000 19.0960000000
251.8980000000 19.1130000000
252.0900000000 19.1310000000
252.2810000000 19.1480000000
252.4730000000 19.1650000000
252.6640000000 19.1820000000
252.8560000000 19.1980000000
253.0480000000 19.2140000000
253.2400000000 19.2300000000
253.4320000000 19.2460000000
253.6230000000 19.2610000000
253.8150000000 19.2760000000
254.0070000000 19.2910000000
254.1990000000 19.3060000000
254.3910000000 19.3200000000
254.5830000000 19.3340000000
254.7760000000 19.3480000000
254.9680000000 19.3610000000
255.1600000000 19.3750000000
255.3520000000 19.3880000000
255.5450000000 19.4010000000
255.7370000000 19.4130000000
255.9290000000 19.4250000000
256.1220000000 19.4370000000
256.3140000000 19.4490000000
256.5070000000 19.4610000000
256.6990000000 19.4720000000
256.8920000000 19.4830000000
257.0850000000 19.4940000000
257.2770000000 19.5040000000
257.4700000000 19.5140000000
257.6620000000 19.5240000000
257.8550000000 19.5340000000
