0.9737401213 -0.2276624172
0.9739445963 -0.2267860741
0.9741499488 -0.2259023620
0.9743528398 -0.2250256509
0.9745549418 -0.2241487575
0.9747579014 -0.2232644928
0.9749584183 -0.2223872356
0.9751597796 -0.2215026055
0.9753587109 -0.2206249875
0.9755584732 -0.2197399949
0.9757558182 -0.2188620188
0.9759539809 -0.2179766667
0.9761513402 -0.2170911352
0.9763478961 -0.2162054250
0.9765436483 -0.2153195368
0.9767370150 -0.2144406759
0.9769311660 -0.2135544355
0.9771245128 -0.2126680192
0.9773170554 -0.2117814279
0.9775103491 -0.2108874521
0.9777012760 -0.2100005115
0.9778913982 -0.2091133980
0.9780807155 -0.2082261124
0.9782692277 -0.2073386554
0.9784584575 -0.2064438106
0.9786453526 -0.2055560116
0.9788329517 -0.2046608235
0.9790182290 -0.2037726855
0.9792041968 -0.2028771571
0.9793878557 -0.2019886830
0.9795721917 -0.2010928173
0.9797542316 -0.2002040101
0.9799369351 -0.1993078100
0.9801188189 -0.1984114432
0.9802998828 -0.1975149104
0.9804786763 -0.1966254445
0.9806581064 -0.1957285833
0.9808367162 -0.1948315583
0.9810145055 -0.1939343704
0.9811914741 -0.1930370203
0.9813676219 -0.1921395086
0.9815429487 -0.1912418363
0.9817188583 -0.1903367627
0.9818925361 -0.1894387698
0.9820653925 -0.1885406184
0.9822374274 -0.1876423094
0.9824100179 -0.1867365970
0.9825804026 -0.1858379735
0.9827513294 -0.1849319456
0.9829200634 -0.1840330107
0.9830879751 -0.1831339218
0.9832564085 -0.1822274271
0.9834240060 -0.1813207775
0.9835894368 -0.1804212288
0.9837553689 -0.1795142730
0.9839204647 -0.1786071645
0.9840834133 -0.1777071628
0.9842468427 -0.1767997527
0.9844094355 -0.1758921922
0.9845711914 -0.1749844822
0.9847321104 -0.1740766235
0.9848921922 -0.1731686167
0.9850514367 -0.1722604628
0.9852098439 -0.1713521624
0.9853674135 -0.1704437163
0.9855241454 -0.1695351254
0.9856800396 -0.1686263903
0.9858350958 -0.1677175119
0.9859905444 -0.1668012182
0.9861439177 -0.1658920542
0.9862964526 -0.1649827493
0.9864493593 -0.1640660280
0.9866002105 -0.1631564422
0.9867502230 -0.1622467177
0.9869005867 -0.1613295758
0.9870500979 -0.1604122945
0.9871975801 -0.1595021564
0.9873453928 -0.1585846000
0.9874911897 -0.1576741903
0.9876373034 -0.1567563618
0.9877825640 -0.1558383978
0.9879258287 -0.1549275863
0.9880693896 -0.1540093550
0.9882120970 -0.1530909907
0.9883539508 -0.1521724941
0.9884949509 -0.1512538661
0.9886350972 -0.1503351074
0.9887743896 -0.1494162189
0.9889128279 -0.1484972013
0.9890504120 -0.1475780555
0.9891871419 -0.1466587822
0.9893230173 -0.1457393822
0.9894580381 -0.1448198563
0.9895922043 -0.1439002054
0.9897255158 -0.1429804301
0.9898579723 -0.1420605314
0.9899906150 -0.1411332077
0.9901213546 -0.1402130633
0.9902512391 -0.1392927979
0.9903812888 -0.1383651070
0.9905094556 -0.1374446008
0.9906377739 -0.1365166688
0.9907642228 -0.1355959250
