215.515   1.809
215.703   1.911
215.891   2.015
216.083   2.117
216.271   2.219
216.463   2.319
216.655   2.421
216.843   2.521
217.035   2.621
217.231   2.721
217.423   2.821
217.615   2.921
217.811   3.019
218.003   3.119
218.199   3.217
218.395   3.315
218.591   3.411
218.787   3.509
218.987   3.605
219.183   3.701
219.379   3.797
219.579   3.893
219.779   3.987
219.979   4.081
220.179   4.175
220.379   4.269
220.579   4.363
220.783   4.455
220.983   4.547
221.187   4.639
221.391   4.731
221.595   4.821
221.799   4.913
222.003   5.003
222.207   5.091
222.415   5.181
222.619   5.269
222.827   5.357
223.035   5.445
223.243   5.533
223.451   5.619
223.659   5.705
223.867   5.791
224.079   5.877
224.287   5.961
224.499   6.045
224.707   6.129
224.919   6.213
225.131   6.295
225.343   6.377
225.559   6.459
225.771   6.541
225.983   6.621
226.199   6.701
226.415   6.781
226.631   6.859
226.843   6.937
227.059   7.015
227.279   7.093
227.495   7.169
227.711   7.245
227.931   7.321
228.147   7.397
228.367   7.471
228.587   7.545
228.807   7.619
229.027   7.691
229.247   7.763
229.467   7.835
229.691   7.907
229.911   7.977
230.135   8.047
230.355   8.115
230.579   8.185
230.803   8.253
231.027   8.319
231.251   8.387
231.475   8.453
231.699   8.517
231.927   8.583
232.151   8.647
232.379   8.711
232.603   8.773
232.831   8.837
233.059   8.897
233.287   8.959
233.515   9.019
233.743   9.079
233.971   9.139
234.203   9.197
234.431   9.255
234.663   9.311
234.891   9.369
235.123   9.425
235.355   9.479
235.587   9.533
235.819   9.587
236.051   9.641
236.283   9.693
236.515   9.745
236.747   9.797
236.979   9.847
237.215   9.897
237.447   9.945
237.683   9.993
237.919  10.041
238.151  10.089
238.387  10.135
238.623  10.179
238.859  10.225
239.095  10.269
239.331  10.313
239.567  10.355
239.807  10.397
240.043  10.437
240.279  10.479
240.519  10.519
240.755  10.557
240.995  10.595
241.231  10.633
241.471  10.669
241.711  10.707
241.951  10.741
242.187  10.777
242.427  10.809
242.667  10.843
242.907  10.875
243.147  10.907
243.391  10.937
243.631  10.969
243.871  10.997
244.111  11.027
244.355  11.055
244.595  11.081
244.835  11.107
245.079  11.133
245.319  11.159
245.563  11.183
245.803  11.205
246.047  11.227
246.291  11.249
246.531  11.271
246.775  11.291
247.019  11.311
247.263  11.329
247.503  11.347
247.747  11.365
247.991  11.381
248.235  11.397
248.479  11.411
248.723  11.425
248.967  11.439
249.211  11.451
249.455  11.463
249.699  11.473
249.943  11.485
250.187  11.493
250.431  11.503
250.675  11.509
250.919  11.517
251.163  11.523
251.407  11.529
251.655  11.533
251.899  11.537
252.143  11.541
252.387  11.543
252.631  11.545
252.875  11.545
253.119  11.545
253.367  11.545
253.611  11.543
253.855  11.541
254.099  11.537
254.343  11.533
254.587  11.529
254.831  11.523
255.075  11.517
255.323  11.509
255.567  11.503
255.811  11.493
256.055  11.485
256.299  11.475
256.543  11.463
256.787  11.451
257.031  11.439
257.275  11.425
257.519  11.411
257.763  11.397
258.007  11.381
258.247  11.365
258.491  11.347
258.735  11.329
258.979  11.311
259.223  11.291
259.463  11.271
259.707  11.251
259.951  11.229
260.191  11.205
260.435  11.183
260.675  11.159
260.919  11.133
261.159  11.107
261.403  11.081
261.643  11.055
261.883  11.027
262.127  10.997
262.367  10.969
262.607  10.939
262.847  10.907
263.087  10.875
263.327  10.843
263.567  10.811
263.807  10.777
264.047  10.741
264.287  10.707
264.527  10.671
264.763  10.633
265.003  10.597
265.239  10.557
265.479  10.519
265.715  10.479
265.955  10.439
266.191  10.397
266.427  10.355
266.663  10.313
266.903  10.269
267.139  10.225
267.375  10.181
267.607  10.135
267.843  10.089
268.079  10.043
268.315   9.995
268.547   9.947
268.783   9.897
269.015   9.847
269.251   9.797
269.483   9.745
269.715   9.695
269.947   9.641
270.179   9.589
270.411   9.535
270.643   9.481
270.875   9.425
271.103   9.369
271.335   9.313
271.563   9.255
271.795   9.197
272.023   9.139
272.251   9.081
272.483   9.021
272.711   8.959
272.939   8.899
273.163   8.837
273.391   8.775
273.619   8.711
273.843   8.649
274.071   8.583
274.295   8.519
274.523   8.453
274.747   8.387
274.971   8.321
275.195   8.253
275.419   8.185
275.643   8.117
275.863   8.047
276.087   7.977
276.307   7.907
276.531   7.837
276.751   7.765
276.971   7.693
277.191   7.619
277.411   7.547
277.631   7.473
277.847   7.397
278.067   7.323
278.283   7.247
278.503   7.171
278.719   7.093
278.935   7.017
279.151   6.939
279.367   6.861
279.583   6.781
279.799   6.701
280.011   6.621
280.227   6.541
280.439   6.461
280.651   6.379
280.863   6.297
281.075   6.213
281.287   6.131
281.499   6.047
281.711   5.963
281.919   5.877
282.131   5.793
282.339   5.707
282.547   5.621
282.755   5.533
282.963   5.447
283.171   5.359
283.375   5.271
283.583   5.183
283.787   5.093
283.995   5.003
284.199   4.913
284.403   4.823
284.607   4.731
284.811   4.641
285.011   4.549
285.215   4.457
285.415   4.363
285.619   4.271
285.819   4.177
286.019   4.083
286.219   3.989
286.419   3.893
286.615   3.799
286.815   3.703
287.011   3.607
287.211   3.509
287.407   3.413
287.603   3.315
287.799   3.217
287.991   3.119
288.187   3.021
288.383   2.923
288.575   2.823
288.767   2.723
288.959   2.623
289.151   2.523
289.343   2.423
289.535   2.321
289.727   2.219
289.915   2.117
290.107   2.015
290.295   1.913
290.483   1.811
290.671   1.707
290.859   1.603
291.043   1.499
291.231   1.395
291.415   1.291
291.603   1.187
291.787   1.081
214.291   1.369
214.475   1.475
214.663   1.581
214.847   1.685
215.035   1.789
215.223   1.893
215.411   1.997
215.599   2.101
215.791   2.203
215.979   2.307
216.171   2.409
216.359   2.511
216.551   2.613
216.743   2.713
216.935   2.815
217.127   2.915
217.323   3.015
217.515   3.115
217.711   3.213
217.907   3.313
218.103   3.411
218.299   3.509
218.495   3.607
218.691   3.705
218.887   3.803
219.087   3.899
219.283   3.995
219.483   4.091
219.683   4.187
219.883   4.281
220.083   4.375
220.287   4.469
220.487   4.563
220.691   4.657
220.891   4.749
221.095   4.841
221.299   4.933
221.503   5.025
221.707   5.117
221.911   5.207
222.119   5.297
222.323   5.387
222.531   5.475
222.739   5.563
222.947   5.653
223.155   5.739
223.363   5.827
223.571   5.913
223.783   5.999
223.991   6.085
224.203   6.171
224.415   6.255
224.623   6.339
224.835   6.423
225.051   6.507
225.263   6.589
225.475   6.671
225.691   6.753
225.903   6.833
226.119   6.915
226.335   6.993
226.551   7.073
226.767   7.153
226.983   7.231
227.199   7.309
227.419   7.385
227.635   7.463
227.855   7.539
228.071   7.613
228.291   7.689
228.511   7.763
228.731   7.837
228.951   7.909
229.175   7.983
229.395   8.055
229.619   8.125
229.839   8.197
230.063   8.267
230.287   8.337
230.511   8.405
230.735   8.473
230.959   8.541
231.183   8.609
231.407   8.675
231.635   8.741
231.859   8.807
232.087   8.871
232.315   8.935
232.543   8.999
232.767   9.061
232.995   9.123
233.227   9.185
233.455   9.245
233.683   9.305
233.911   9.365
234.143   9.423
234.375   9.481
234.603   9.539
234.835   9.597
235.067   9.653
235.299   9.707
235.531   9.763
235.763   9.817
235.995   9.871
236.227   9.923
236.463   9.975
236.695  10.027
236.931  10.077
237.163  10.127
237.399  10.177
237.635  10.225
237.871  10.273
238.107  10.319
238.343  10.367
238.579  10.413
238.815  10.457
239.051  10.501
239.287  10.545
239.527  10.589
239.763  10.631
239.999  10.671
240.239  10.713
240.479  10.753
240.715  10.791
240.955  10.831
241.195  10.867
241.435  10.905
241.675  10.941
241.915  10.977
242.155  11.011
242.395  11.045
242.635  11.079
242.875  11.111
243.115  11.143
243.359  11.175
243.599  11.205
243.843  11.235
244.083  11.263
244.327  11.291
244.567  11.319
244.811  11.345
245.051  11.371
245.295  11.395
245.539  11.421
245.779  11.443
246.023  11.467
246.267  11.489
246.511  11.509
246.755  11.529
246.999  11.549
247.243  11.569
247.487  11.587
247.731  11.603
247.975  11.619
248.219  11.635
248.463  11.651
248.707  11.665
248.951  11.677
249.199  11.691
249.443  11.703
249.687  11.713
249.931  11.723
250.179  11.733
250.423  11.741
250.667  11.749
250.911  11.757
251.159  11.763
251.403  11.769
251.647  11.773
251.895  11.777
252.139  11.781
252.383  11.783
252.631  11.785
252.875  11.785
253.119  11.785
253.367  11.785
253.611  11.783
253.859  11.781
254.103  11.777
254.347  11.773
254.595  11.769
254.839  11.763
255.083  11.757
255.327  11.749
255.575  11.741
255.819  11.733
256.063  11.723
256.311  11.713
256.555  11.703
256.799  11.691
257.043  11.679
257.287  11.665
257.531  11.651
257.779  11.635
258.023  11.621
258.267  11.603
258.511  11.587
258.755  11.569
258.999  11.549
259.243  11.529
259.487  11.509
259.731  11.489
259.971  11.467
260.215  11.443
260.459  11.421
260.703  11.397
260.943  11.371
261.187  11.345
261.431  11.319
261.671  11.291
261.915  11.263
262.155  11.235
262.399  11.205
262.639  11.175
262.879  11.143
263.119  11.113
263.363  11.079
263.603  11.047
263.843  11.013
264.083  10.977
264.323  10.941
264.563  10.905
264.803  10.869
265.043  10.831
265.279  10.793
265.519  10.753
265.759  10.713
265.995  10.673
266.235  10.631
266.471  10.589
266.707  10.545
266.947  10.503
267.183  10.457
267.419  10.413
267.655  10.367
267.891  10.321
268.127  10.273
268.363  10.225
268.599  10.177
268.831  10.127
269.067  10.077
269.299  10.027
269.535   9.975
269.767   9.923
270.003   9.871
270.235   9.817
270.467   9.763
270.699   9.709
270.931   9.653
271.163   9.597
271.391   9.541
271.623   9.483
271.855   9.425
272.083   9.365
272.315   9.307
272.543   9.247
272.771   9.185
272.999   9.123
273.227   9.061
273.455   8.999
273.683   8.935
273.911   8.871
274.135   8.807
274.363   8.741
274.587   8.677
274.815   8.609
275.039   8.543
275.263   8.475
275.487   8.407
275.711   8.337
275.935   8.267
276.155   8.197
276.379   8.127
276.603   8.055
276.823   7.983
277.043   7.911
277.263   7.837
277.487   7.763
277.703   7.689
277.923   7.615
278.143   7.539
278.363   7.463
278.579   7.387
278.799   7.309
279.015   7.231
279.231   7.153
279.447   7.075
279.663   6.995
279.879   6.915
280.095   6.835
280.307   6.753
280.523   6.673
280.735   6.591
280.947   6.507
281.159   6.425
281.371   6.341
281.583   6.257
281.795   6.171
282.007   6.087
282.215   6.001
282.427   5.915
282.635   5.829
282.843   5.741
283.051   5.653
283.259   5.565
283.467   5.477
283.671   5.387
283.879   5.297
284.083   5.207
284.291   5.117
284.495   5.027
284.699   4.935
284.903   4.843
285.107   4.751
285.307   4.657
285.511   4.565
285.711   4.471
285.911   4.377
286.115   4.283
286.315   4.187
286.515   4.093
286.711   3.997
286.911   3.901
287.107   3.803
287.307   3.707
287.503   3.609
287.699   3.511
287.895   3.413
288.091   3.315
288.287   3.215
288.479   3.117
288.675   3.017
288.867   2.917
289.063   2.815
289.255   2.715
289.447   2.613
289.635   2.511
289.827   2.409
290.019   2.307
290.207   2.205
290.399   2.101
290.587   1.999
290.775   1.895
290.963   1.791
291.147   1.687
291.335   1.581
291.523   1.477
291.707   1.371
291.891   1.265
214.183   1.555
214.371   1.661
214.555   1.767
214.743   1.871
214.931   1.977
215.119   2.081
215.307   2.185
215.495   2.289
215.687   2.393
215.875   2.497
216.067   2.599
216.259   2.701
216.451   2.803
216.643   2.905
216.835   3.007
217.027   3.107
217.223   3.209
217.415   3.309
217.611   3.409
217.807   3.509
218.003   3.607
218.199   3.705
218.395   3.805
218.595   3.903
218.791   3.999
218.991   4.097
219.187   4.193
219.387   4.289
219.587   4.385
219.787   4.481
219.991   4.577
220.191   4.671
220.395   4.765
220.595   4.859
220.799   4.951
221.003   5.045
221.207   5.137
221.411   5.229
221.615   5.321
221.823   5.411
222.027   5.501
222.235   5.591
222.443   5.681
222.651   5.771
222.859   5.859
223.067   5.947
223.275   6.035
223.483   6.121
223.695   6.209
223.907   6.295
224.115   6.381
224.327   6.465
224.539   6.551
224.751   6.635
224.967   6.717
225.179   6.801
225.391   6.883
225.607   6.965
225.823   7.047
226.039   7.127
226.255   7.209
226.471   7.287
226.687   7.367
226.903   7.445
227.123   7.525
227.339   7.601
227.559   7.679
227.775   7.755
227.995   7.831
228.215   7.907
228.435   7.981
228.659   8.055
228.879   8.129
229.099   8.201
229.323   8.275
229.547   8.345
229.767   8.417
229.991   8.487
230.215   8.557
230.439   8.627
230.663   8.695
230.891   8.763
231.115   8.831
231.343   8.899
231.567   8.965
231.795   9.031
232.023   9.095
232.251   9.159
232.479   9.223
232.707   9.287
232.935   9.349
233.163   9.411
233.391   9.471
233.623   9.533
233.851   9.591
234.083   9.651
234.315   9.709
234.547   9.767
234.779   9.825
235.011   9.881
235.243   9.937
235.475   9.991
235.707  10.047
235.943  10.099
236.175  10.153
236.411  10.205
236.643  10.257
236.879  10.307
237.115  10.359
237.351  10.407
237.583  10.457
237.823  10.505
238.059  10.553
238.295  10.599
238.531  10.645
238.767  10.691
239.007  10.735
239.243  10.779
239.483  10.821
239.719  10.865
239.959  10.905
240.199  10.947
240.439  10.987
240.675  11.027
240.915  11.065
241.155  11.103
241.395  11.141
241.635  11.177
241.879  11.213
242.119  11.247
242.359  11.283
242.603  11.315
242.843  11.349
243.083  11.381
243.327  11.411
243.567  11.443
243.811  11.471
244.055  11.501
244.295  11.529
244.539  11.557
244.783  11.583
245.027  11.609
245.271  11.635
245.515  11.659
245.759  11.683
246.003  11.705
246.247  11.727
246.491  11.749
246.735  11.769
246.979  11.789
247.223  11.807
247.467  11.825
247.715  11.843
247.959  11.859
248.203  11.875
248.447  11.891
248.695  11.905
248.939  11.917
249.187  11.931
249.431  11.943
249.675  11.953
249.923  11.963
250.167  11.973
250.415  11.983
250.659  11.989
250.907  11.997
251.151  12.003
251.399  12.009
251.643  12.013
251.891  12.017
252.135  12.021
252.383  12.023
252.627  12.025
252.875  12.025
253.123  12.025
253.367  12.025
253.615  12.023
253.859  12.021
254.107  12.017
254.351  12.013
254.599  12.009
254.843  12.003
255.091  11.997
255.335  11.991
255.583  11.983
255.827  11.973
256.075  11.963
256.319  11.953
256.567  11.943
256.811  11.931
257.055  11.919
257.303  11.905
257.547  11.891
257.795  11.875
258.039  11.859
258.283  11.843
258.527  11.825
258.775  11.807
259.019  11.789
259.263  11.769
259.507  11.749
259.751  11.727
259.995  11.705
260.239  11.683
260.483  11.659
260.727  11.635
260.971  11.609
261.215  11.583
261.455  11.557
261.699  11.529
261.943  11.501
262.187  11.473
262.427  11.443
262.671  11.413
262.911  11.381
263.155  11.349
263.395  11.317
263.635  11.283
263.879  11.249
264.119  11.213
264.359  11.177
264.599  11.141
264.839  11.103
265.079  11.065
265.319  11.027
265.559  10.987
265.799  10.947
266.039  10.907
266.275  10.865
266.515  10.823
266.751  10.779
266.991  10.735
267.227  10.691
267.467  10.645
267.703  10.599
267.939  10.553
268.175  10.505
268.411  10.457
268.647  10.409
268.883  10.359
269.119  10.309
269.351  10.257
269.587  10.207
269.823  10.153
270.055  10.101
270.287  10.047
270.523   9.993
270.755   9.937
270.987   9.881
271.219   9.825
271.451   9.769
271.683   9.711
271.915   9.651
272.143   9.593
272.375   9.533
272.603   9.473
272.835   9.411
273.063   9.349
273.291   9.287
273.519   9.225
273.747   9.161
273.975   9.097
274.203   9.031
274.431   8.965
274.655   8.899
274.883   8.833
275.107   8.765
275.331   8.697
275.555   8.629
275.783   8.559
276.003   8.489
276.227   8.419
276.451   8.347
276.675   8.275
276.895   8.203
277.119   8.129
277.339   8.057
277.559   7.983
277.779   7.907
277.999   7.833
278.219   7.757
278.439   7.679
278.659   7.603
278.875   7.525
279.095   7.447
279.311   7.369
279.527   7.289
279.743   7.209
279.959   7.129
280.175   7.047
280.391   6.967
280.603   6.885
280.819   6.803
281.031   6.719
281.243   6.635
281.459   6.551
281.671   6.467
281.879   6.381
282.091   6.297
282.303   6.209
282.511   6.123
282.723   6.037
282.931   5.949
283.139   5.861
283.347   5.771
283.555   5.683
283.763   5.593
283.971   5.503
284.175   5.413
284.379   5.321
284.587   5.231
284.791   5.139
284.995   5.045
285.199   4.953
285.403   4.859
285.603   4.767
285.807   4.673
286.007   4.577
286.207   4.483
286.411   4.387
286.611   4.291
286.807   4.195
287.007   4.099
287.207   4.001
287.403   3.903
287.603   3.805
287.799   3.707
287.995   3.609
288.191   3.509
288.387   3.411
288.579   3.311
288.775   3.209
288.971   3.109
289.163   3.009
289.355   2.907
289.547   2.805
289.739   2.703
289.931   2.601
290.119   2.497
290.311   2.395
290.499   2.291
290.691   2.187
290.879   2.083
291.067   1.979
291.255   1.873
291.439   1.769
291.627   1.663
291.815   1.557
291.999   1.451
214.079   1.741
214.263   1.847
214.451   1.953
214.639   2.059
214.827   2.165
215.015   2.269
215.203   2.375
215.391   2.479
215.583   2.583
215.775   2.687
215.963   2.789
216.155   2.893
216.347   2.995
216.539   3.097
216.735   3.199
216.927   3.301
217.123   3.403
217.315   3.503
217.511   3.603
217.707   3.703
217.903   3.803
218.099   3.903
218.299   4.001
218.495   4.099
218.695   4.197
218.891   4.295
219.091   4.393
219.291   4.489
219.491   4.585
219.691   4.681
219.895   4.777
220.095   4.871
220.299   4.967
220.503   5.061
220.707   5.155
220.911   5.247
221.115   5.341
221.319   5.433
221.523   5.525
221.731   5.617
221.939   5.707
222.143   5.797
222.351   5.887
222.559   5.977
222.767   6.067
222.979   6.155
223.187   6.243
223.399   6.331
223.607   6.417
223.819   6.505
224.031   6.591
224.243   6.677
224.455   6.761
224.667   6.845
224.883   6.929
225.095   7.013
225.311   7.097
225.523   7.179
225.739   7.261
225.955   7.341
226.171   7.423
226.391   7.503
226.607   7.583
226.823   7.661
227.043   7.741
227.263   7.819
227.479   7.895
227.699   7.973
227.919   8.049
228.139   8.125
228.363   8.199
228.583   8.275
228.803   8.349
229.027   8.421
229.251   8.495
229.471   8.567
229.695   8.639
229.919   8.709
230.147   8.779
230.371   8.849
230.595   8.919
230.819   8.987
231.047   9.055
231.275   9.121
231.499   9.189
231.727   9.255
231.955   9.319
232.183   9.385
232.411   9.449
232.643   9.513
232.871   9.575
233.099   9.637
233.331   9.699
233.563   9.759
233.791   9.819
234.023   9.879
234.255   9.937
234.487   9.995
234.719  10.053
234.951  10.109
235.187  10.167
235.419  10.221
235.651  10.277
235.887  10.331
236.123  10.383
236.355  10.437
236.591  10.489
236.827  10.539
237.063  10.589
237.299  10.639
237.535  10.689
237.771  10.737
238.011  10.785
238.247  10.833
238.483  10.879
238.723  10.923
238.959  10.969
239.199  11.013
239.439  11.057
239.679  11.099
239.915  11.141
240.155  11.181
240.395  11.223
240.635  11.261
240.879  11.301
241.119  11.339
241.359  11.377
241.599  11.413
241.843  11.449
242.083  11.485
242.327  11.519
242.567  11.553
242.811  11.585
243.051  11.617
243.295  11.649
243.539  11.679
243.783  11.709
244.023  11.739
244.267  11.767
244.511  11.795
244.755  11.821
244.999  11.847
245.243  11.873
245.487  11.897
245.735  11.921
245.979  11.945
246.223  11.967
246.467  11.987
246.715  12.009
246.959  12.029
247.203  12.047
247.451  12.065
247.695  12.083
247.943  12.099
248.187  12.115
248.435  12.131
248.679  12.145
248.927  12.159
249.171  12.171
249.419  12.183
249.667  12.195
249.911  12.205
250.159  12.215
250.407  12.223
250.651  12.231
250.899  12.239
251.147  12.245
251.391  12.251
251.639  12.255
251.887  12.259
252.135  12.261
252.379  12.265
252.627  12.265
252.875  12.267
253.123  12.267
253.367  12.267
253.615  12.265
253.863  12.263
254.111  12.259
254.355  12.255
254.603  12.251
254.851  12.245
255.099  12.239
255.343  12.231
255.591  12.223
255.839  12.215
256.083  12.205
256.331  12.195
256.579  12.183
256.823  12.171
257.071  12.159
257.315  12.145
257.563  12.131
257.807  12.115
258.055  12.099
258.299  12.083
258.547  12.065
258.791  12.047
259.039  12.029
259.283  12.009
259.527  11.989
259.775  11.967
260.019  11.945
260.263  11.921
260.507  11.897
260.751  11.873
260.995  11.849
261.239  11.823
261.483  11.795
261.727  11.767
261.971  11.739
262.215  11.711
262.459  11.681
262.703  11.649
262.943  11.619
263.187  11.587
263.431  11.553
263.671  11.519
263.915  11.485
264.155  11.449
264.395  11.413
264.639  11.377
264.879  11.339
265.119  11.301
265.359  11.263
265.599  11.223
265.839  11.183
266.079  11.141
266.319  11.099
266.559  11.057
266.799  11.013
267.035  10.969
267.275  10.925
267.511  10.879
267.751  10.833
267.987  10.785
268.223  10.739
268.463  10.689
268.699  10.641
268.935  10.591
269.171  10.541
269.407  10.489
269.639  10.437
269.875  10.385
270.111  10.331
270.343  10.277
270.579  10.223
270.811  10.167
271.043  10.111
271.275  10.055
271.511   9.997
271.743   9.939
271.975   9.879
272.203   9.821
272.435   9.761
272.667   9.699
272.895   9.637
273.127   9.575
273.355   9.513
273.583   9.449
273.811   9.385
274.039   9.321
274.267   9.255
274.495   9.189
274.723   9.123
274.951   9.055
275.175   8.987
275.403   8.919
275.627   8.851
275.851   8.781
276.075   8.711
276.299   8.639
276.523   8.567
276.747   8.495
276.971   8.423
277.191   8.349
277.415   8.275
277.635   8.201
277.855   8.125
278.075   8.051
278.295   7.973
278.515   7.897
278.735   7.819
278.955   7.741
279.171   7.663
279.391   7.583
279.607   7.505
279.823   7.423
280.039   7.343
280.255   7.261
280.471   7.179
280.687   7.097
280.903   7.015
281.115   6.931
281.331   6.847
281.543   6.763
281.755   6.677
281.967   6.591
282.179   6.505
282.391   6.419
282.599   6.333
282.811   6.245
283.019   6.157
283.227   6.067
283.439   5.979
283.647   5.889
283.851   5.799
284.059   5.709
284.267   5.617
284.471   5.527
284.679   5.435
284.883   5.343
285.087   5.249
285.291   5.155
285.495   5.063
285.699   4.967
285.899   4.873
286.103   4.779
286.303   4.683
286.507   4.587
286.707   4.491
286.907   4.393
287.107   4.297
287.303   4.199
287.503   4.101
287.699   4.003
287.899   3.903
288.095   3.805
288.291   3.705
288.487   3.605
288.683   3.505
288.875   3.403
289.071   3.303
289.263   3.201
289.459   3.099
289.651   2.997
289.843   2.895
290.035   2.791
290.223   2.687
290.415   2.585
290.603   2.481
290.795   2.375
290.983   2.271
291.171   2.167
291.359   2.061
291.547   1.955
291.735   1.849
291.919   1.743
292.107   1.635
213.971   1.927
214.159   2.033
214.343   2.141
214.531   2.247
214.719   2.353
